Date,Product,Category,Quantity,Unit_Price,Sales,Region
2025-08-06,Laptop Pro 15,Technology,7.0,1242.97,8700.79,West
2025-08-06,Printer Laser X,Office Supplies,2.0,299.97,599.94,West
2025-08-06,Running Shoes,Clothing,5.0,101.09,505.45,South
2025-08-07,Formal Shirt,Clothing,1.0,47.85,47.85,West
2025-08-07,Executive Ergonomic Desk,Furniture,2.0,571.65,1143.3,South
2025-08-07,Business Backpack,Clothing,1.0,66.26,66.26,North
2025-08-07,Premium Notebook,Office Supplies,3.0,17.76,53.28,South
2025-08-08,Formal Shirt,Clothing,4.0,44.49,177.96,North
2025-08-08,Printer Laser X,Office Supplies,1.0,325.01,325.01,North
2025-08-08,Printer Laser X,Office Supplies,1.0,326.69,326.69,South
2025-08-09,Filing Cabinet,Office Supplies,3.0,138.15,414.45,North
2025-08-09,Premium Notebook,Office Supplies,1.0,18.56,18.56,West
2025-08-09,Filing Cabinet,Office Supplies,2.0,139.05,278.1,South
2025-08-09,Premium Notebook,Office Supplies,2.0,19.01,38.02,North
2025-08-09,Office Chair Pro,Furniture,1.0,284.41,284.41,South
2025-08-09,Wireless Headphones,Technology,3.0,131.73,395.19,North
2025-08-10,Smartphone Ultra,Technology,1.0,908.84,908.84,West
2025-08-10,Wireless Headphones,Technology,5.0,137.53,687.65,South
2025-08-10,Premium Notebook,Office Supplies,2.0,19.0,38.0,West
2025-08-10,Running Shoes,Clothing,5.0,100.51,502.55,North
2025-08-10,Filing Cabinet,Office Supplies,2.0,144.38,288.76,East
2025-08-10,4K Ultra HD Monitor,Technology,2.0,337.35,674.7,North
2025-08-10,Laptop Pro 15,Technology,2.0,1154.5,2309.0,North
2025-08-10,4K Ultra HD Monitor,Technology,1.0,367.98,367.98,South
2025-08-10,Smartphone Ultra,Technology,2.0,865.87,1731.74,North
2025-08-10,Smartphone Ultra,Technology,1.0,914.96,914.96,North
2025-08-11,Premium Notebook,Office Supplies,1.0,18.99,18.99,North
2025-08-11,4K Ultra HD Monitor,Technology,3.0,357.45,1072.35,South
2025-08-11,Premium Notebook,Office Supplies,2.0,17.52,35.04,North
2025-08-11,Wireless Headphones,Technology,3.0,134.33,402.99,West
2025-08-11,Printer Laser X,Office Supplies,2.0,343.21,686.42,East
2025-08-11,Conference Room Table,Furniture,1.0,780.51,780.51,South
2025-08-12,Running Shoes,Clothing,2.0,96.98,193.96,West
2025-08-12,Printer Laser X,Office Supplies,3.0,299.98,899.94,North
2025-08-13,Executive Ergonomic Desk,Furniture,3.0,557.41,1672.23,South
2025-08-13,Smartphone Ultra,Technology,1.0,873.51,873.51,East
2025-08-13,Filing Cabinet,Office Supplies,1.0,158.82,158.82,North
2025-08-14,Wireless Headphones,Technology,2.0,149.29,298.58,West
2025-08-14,Filing Cabinet,Office Supplies,4.0,138.69,554.76,North
2025-08-14,Executive Ergonomic Desk,Furniture,3.0,596.69,1790.07,West
2025-08-15,Wireless Headphones,Technology,2.0,132.19,264.38,North
2025-08-15,Wireless Headphones,Technology,2.0,137.27,274.54,East
2025-08-15,Winter Jacket,Clothing,2.0,118.48,236.96,East
2025-08-15,Executive Ergonomic Desk,Furniture,3.0,565.86,1697.58,North
2025-08-15,Wireless Headphones,Technology,3.0,129.47,388.41,West
2025-08-15,Running Shoes,Clothing,2.0,97.71,195.42,East
2025-08-15,Executive Ergonomic Desk,Furniture,3.0,519.01,1557.03,South
2025-08-15,Printer Laser X,Office Supplies,4.0,297.81,1191.24,South
2025-08-15,Wireless Headphones,Technology,1.0,141.97,141.97,South
2025-08-16,Formal Shirt,Clothing,2.0,46.75,93.5,North
2025-08-16,Formal Shirt,Clothing,3.0,48.02,144.06,North
2025-08-16,Winter Jacket,Clothing,1.0,106.75,106.75,North
2025-08-16,Premium Notebook,Technology,2.0,19.18,38.36,East
2025-08-16,Office Chair Pro,Furniture,1.0,259.94,259.94,South
2025-08-16,Smartphone Ultra,Technology,1.0,832.77,832.77,South
2025-08-17,Business Backpack,Clothing,1.0,69.57,69.57,East
2025-08-17,Printer Laser X,Office Supplies,2.0,302.58,605.16,South
2025-08-17,Laptop Pro 15,Technology,1.0,1173.34,1173.34,South
2025-08-17,Running Shoes,Clothing,2.0,95.19,95.19,East
2025-08-17,Wireless Headphones,Technology,1.0,141.01,141.01,East
2025-08-17,Business Backpack,Clothing,2.0,61.18,122.36,East
2025-08-18,Formal Shirt,Clothing,2.0,44.38,88.76,South
2025-08-18,Premium Notebook,Office Supplies,1.0,16.75,16.75,North
2025-08-19,Formal Shirt,Clothing,3.0,46.0,138.0,South
2025-08-19,Office Chair Pro,Furniture,2.0,278.88,557.76,East
2025-08-20,Laptop Pro 15,Technology,4.0,1227.62,4910.48,West
2025-08-20,Office Chair Pro,Furniture,3.0,298.65,895.95,North
2025-08-20,Formal Shirt,Clothing,3.0,42.87,128.61,South
2025-08-20,Running Shoes,Clothing,5.0,90.37,451.85,South
2025-08-20,Conference Room Table,Furniture,4.0,784.1,3136.4,East
2025-08-21,Laptop Pro 15,Technology,4.0,1253.15,5012.6,South
2025-08-21,Wireless Headphones,Technology,3.0,142.78,428.34,North
2025-08-21,Formal Shirt,Clothing,2.0,43.6,87.2,South
2025-08-21,Laptop Pro 15,Technology,1.0,1136.56,1136.56,North
2025-08-21,Filing Cabinet,Office Supplies,2.0,159.47,318.94,East
2025-08-21,Filing Cabinet,Office Supplies,3.0,143.97,431.91,South
2025-08-21,Running Shoes,Clothing,2.0,98.96,197.92,West
2025-08-21,Smartphone Ultra,Technology,2.0,914.46,1828.92,South
2025-08-21,Office Chair Pro,Furniture,3.0,269.39,808.17,South
2025-08-23,Winter Jacket,Clothing,2.0,103.31,206.62,North
2025-08-23,Formal Shirt,Clothing,1.0,44.45,44.45,North
2025-08-23,Business Backpack,Clothing,2.0,61.27,122.54,South
2025-08-23,Printer Laser X,Technology,3.0,309.8,929.4,North
2025-08-23,4K Ultra HD Monitor,Technology,3.0,388.0,1164.0,West
2025-08-24,4K Ultra HD Monitor,Technology,1.0,380.34,380.34,South
2025-08-24,Laptop Pro 15,Technology,1.0,1173.93,1173.93,North
2025-08-24,Laptop Pro 15,Technology,2.0,1121.33,2242.66,North
2025-08-24,Premium Notebook,Office Supplies,3.0,19.01,57.03,East
2025-08-24,Filing Cabinet,Office Supplies,2.0,160.02,320.04,West
2025-08-25,Conference Room Table,Furniture,1.0,756.97,756.97,East
2025-08-25,Running Shoes,Clothing,1.0,96.48,96.48,South
2025-08-26,4K Ultra HD Monitor,Technology,1.0,338.87,338.87,North
2025-08-26,Printer Laser X,Technology,1.0,325.58,325.58,East
2025-08-26,Office Chair Pro,Furniture,1.0,294.42,294.42,East
2025-08-26,Smartphone Ultra,Technology,1.0,862.45,862.45,East
2025-08-26,Business Backpack,Clothing,2.0,67.81,135.62,West
2025-08-26,Printer Laser X,Office Supplies,1.0,326.25,326.25,East
2025-08-26,Winter Jacket,Clothing,5.0,105.24,526.2,South
2025-08-27,4K Ultra HD Monitor,Technology,3.0,378.26,1134.78,North
2025-08-27,Filing Cabinet,Office Supplies,1.0,143.44,143.44,West
2025-08-27,Formal Shirt,Clothing,3.0,47.63,142.89,South
2025-08-27,Office Chair Pro,Furniture,2.0,266.25,532.5,West
2025-08-27,Printer Laser X,Office Supplies,3.0,318.95,956.85,South
2025-08-27,4K Ultra HD Monitor,Technology,4.0,334.43,1337.72,South
2025-08-27,Winter Jacket,Clothing,2.0,112.68,225.36,North
2025-08-28,Office Chair Pro,Furniture,3.0,294.84,884.52,South
2025-08-28,Premium Notebook,Office Supplies,1.0,18.79,18.79,North
2025-08-28,Business Backpack,Clothing,1.0,62.63,62.63,East
2025-08-28,Formal Shirt,Clothing,1.0,44.44,44.44,South
2025-08-28,Wireless Headphones,Technology,2.0,142.64,285.28,North
2025-08-29,Smartphone Ultra,Technology,2.0,895.59,1791.18,North
2025-08-29,Smartphone Ultra,Technology,4.0,813.01,3252.04,North
2025-08-29,Wireless Headphones,Technology,1.0,142.21,142.21,South
2025-08-29,Wireless Headphones,Technology,1.0,134.01,134.01,West
2025-08-30,Running Shoes,Clothing,2.0,100.12,200.24,North
2025-08-30,Office Chair Pro,Furniture,2.0,268.78,537.56,South
2025-08-30,Laptop Pro 15,Technology,1.0,1248.57,1248.57,West
2025-08-31,Filing Cabinet,Office Supplies,1.0,152.09,152.09,North
2025-09-01,4K Ultra HD Monitor,Technology,2.0,369.99,739.98,East
2025-09-01,Wireless Headphones,Technology,1.0,132.9,132.9,North
2025-09-01,Laptop Pro 15,Technology,1.0,1176.26,1176.26,West
2025-09-01,Wireless Headphones,Technology,1.0,143.19,143.19,North
2025-09-01,4K Ultra HD Monitor,Technology,5.0,345.04,1725.2,East
2025-09-01,Coffee Maker,Appliances,1.0,167.33,167.33,West
2025-09-02,Office Chair Pro,Furniture,1.0,281.95,281.95,North
2025-09-02,Wireless Headphones,Technology,3.0,149.06,447.18,South
2025-09-02,Printer Laser X,Office Supplies,4.0,337.2,1348.8,West
2025-09-02,Executive Ergonomic Desk,Furniture,2.0,556.46,1112.92,East
2025-09-03,Laptop Pro 15,Technology,1.0,1182.37,1182.37,East
2025-09-03,Filing Cabinet,Office Supplies,2.0,153.34,306.68,West
2025-09-04,Business Backpack,Clothing,1.0,64.96,64.96,North
2025-09-04,4K Ultra HD Monitor,Technology,1.0,375.01,375.01,South
2025-09-05,Wireless Headphones,Technology,2.0,132.97,265.94,South
2025-09-05,Business Backpack,Clothing,3.0,67.42,202.26,South
2025-09-05,Wireless Headphones,Technology,3.0,137.37,412.11,North
2025-09-05,Winter Jacket,Clothing,1.0,103.48,103.48,South
2025-09-05,Filing Cabinet,Office Supplies,2.0,147.87,295.74,East
2025-09-05,Laptop Pro 15,Technology,2.0,1168.71,2337.42,East
2025-09-06,Wireless Headphones,Technology,1.0,148.34,148.34,North
2025-09-06,Executive Ergonomic Desk,Furniture,5.0,557.94,2789.7,West
2025-09-06,Formal Shirt,Clothing,4.0,48.39,193.56,East
2025-09-06,Formal Shirt,Clothing,3.0,44.94,134.82,North
2025-09-07,Smartphone Ultra,Technology,1.0,858.09,858.09,East
2025-09-07,Filing Cabinet,Office Supplies,1.0,160.92,160.92,North
2025-09-07,Smartphone Ultra,Technology,2.0,917.86,1835.72,South
2025-09-07,Smartphone Ultra,Technology,3.0,790.07,2370.21,North
2025-09-07,Premium Notebook,Office Supplies,3.0,17.19,51.57,West
2025-09-08,Printer Laser X,Office Supplies,3.0,343.92,1031.76,East
2025-09-08,Laptop Pro 15,Technology,1.0,1138.13,1138.13,South
2025-09-08,Business Backpack,Clothing,3.0,66.6,199.8,West
2025-09-09,Premium Notebook,Office Supplies,1.0,16.94,16.94,East
2025-09-09,Formal Shirt,Clothing,4.0,47.09,188.36,North
2025-09-09,Conference Room Table,Furniture,3.0,849.77,2549.31,North
2025-09-09,Smartphone Ultra,Technology,5.0,835.75,4178.75,East
2025-09-09,4K Ultra HD Monitor,Technology,2.0,370.64,741.28,South
2025-09-09,Premium Notebook,Office Supplies,2.0,18.74,37.48,North
2025-09-10,Premium Notebook,Office Supplies,4.0,17.14,68.56,West
2025-09-10,Printer Laser X,Office Supplies,3.0,324.71,974.13,East
2025-09-11,Smartphone Ultra,Technology,4.0,826.7,3306.8,West
2025-09-11,Printer Laser X,Office Supplies,2.0,337.48,674.96,North
2025-09-11,Smartphone Ultra,Technology,4.0,836.98,3347.92,East
2025-09-11,Running Shoes,Clothing,2.0,99.4,198.8,South
2025-09-11,Office Chair Pro,Furniture,3.0,300.82,902.46,North
2025-09-12,Smartphone Ultra,Technology,1.0,831.32,831.32,North
2025-09-12,Wireless Headphones,Technology,2.0,142.46,284.92,East
2025-09-12,Coffee Maker,Appliances,4.0,170.42,681.68,West
2025-09-12,Executive Ergonomic Desk,Furniture,3.0,563.06,1689.18,West
2025-09-13,Smartphone Ultra,Technology,3.0,881.34,2644.02,North
2025-09-13,Premium Notebook,Office Supplies,1.0,17.45,17.45,West
2025-09-13,Filing Cabinet,Office Supplies,3.0,140.57,421.71,North
2025-09-13,Conference Room Table,Furniture,2.0,858.44,1716.88,West
2025-09-13,Conference Room Table,Furniture,1.0,797.53,797.53,North
2025-09-13,Printer Laser X,Office Supplies,3.0,305.82,917.46,South
2025-09-13,4K Ultra HD Monitor,Technology,3.0,340.67,1022.01,North
2025-09-14,Coffee Maker,Appliances,1.0,192.8,192.8,South
2025-09-14,Wireless Headphones,Technology,1.0,139.73,139.73,South
2025-09-14,Office Chair Pro,Furniture,2.0,257.94,515.88,South
2025-09-15,Business Backpack,Clothing,3.0,65.83,197.49,West
2025-09-15,Laptop Pro 15,Technology,1.0,1189.11,1189.11,North
2025-09-16,Running Shoes,Clothing,1.0,91.6,91.6,East
2025-09-16,Conference Room Table,Furniture,3.0,847.8,2543.4,North
2025-09-16,Filing Cabinet,Office Supplies,2.0,155.33,310.66,West
2025-09-18,4K Ultra HD Monitor,Technology,2.0,348.04,696.08,North
2025-09-18,Filing Cabinet,Office Supplies,3.0,142.62,427.86,North
2025-09-18,Formal Shirt,Clothing,2.0,42.24,84.48,North
2025-09-19,Smartphone Ultra,Technology,1.0,815.29,815.29,East
2025-09-19,Running Shoes,Clothing,2.0,99.43,198.86,East
2025-09-19,Smartphone Ultra,Technology,2.0,895.78,1791.56,North
2025-09-19,Wireless Headphones,Technology,6.0,151.08,906.48,West
2025-09-19,Smartphone Ultra,Technology,4.0,872.84,3491.36,South
2025-09-20,Winter Jacket,Clothing,1.0,118.51,118.51,East
2025-09-20,Smartphone Ultra,Technology,3.0,803.74,2411.22,South
2025-09-21,Smartphone Ultra,Technology,1.0,858.25,858.25,North
2025-09-21,Laptop Pro 15,Technology,1.0,1274.62,1274.62,North
2025-09-21,Office Chair Pro,Furniture,3.0,300.5,901.5,North
2025-09-21,Formal Shirt,Clothing,3.0,44.14,132.42,West
2025-09-22,4K Ultra HD Monitor,Technology,1.0,380.52,380.52,North
2025-09-22,Office Chair Pro,Furniture,2.0,286.0,572.0,South
2025-09-22,Wireless Headphones,Technology,4.0,130.98,523.92,East
2025-09-23,Wireless Headphones,Technology,3.0,144.04,432.12,North
2025-09-24,Winter Jacket,Clothing,2.0,117.81,235.62,East
2025-09-24,Laptop Pro 15,Technology,3.0,1174.12,3522.36,North
2025-09-24,Executive Ergonomic Desk,Furniture,3.0,522.05,1566.15,North
2025-09-24,Business Backpack,Clothing,4.0,68.44,273.76,North
2025-09-24,Premium Notebook,Office Supplies,4.0,16.81,67.24,North
2025-09-24,Executive Ergonomic Desk,Furniture,1.0,542.24,542.24,North
2025-09-25,Filing Cabinet,Technology,5.0,155.65,778.25,East
2025-09-26,Executive Ergonomic Desk,Furniture,4.0,570.16,2280.64,North
2025-09-27,Smartphone Ultra,Technology,3.0,838.2,2514.6,South
2025-09-27,Office Chair Pro,Furniture,1.0,258.59,258.59,South
2025-09-28,Laptop Pro 15,Technology,1.0,1239.38,1239.38,East
2025-09-28,Laptop Pro 15,Technology,3.0,1111.82,3335.46,North
2025-09-28,Premium Notebook,Office Supplies,3.0,18.54,55.62,West
2025-09-28,Printer Laser X,Office Supplies,1.0,312.28,312.28,North
2025-09-28,Premium Notebook,Office Supplies,5.0,18.74,93.7,North
2025-09-29,Business Backpack,Clothing,4.0,66.75,267.0,East
2025-09-30,Business Backpack,Clothing,1.0,61.01,61.01,West
2025-09-30,Winter Jacket,Clothing,2.0,115.21,230.42,North
2025-09-30,Wireless Headphones,Technology,2.0,131.04,262.08,South
2025-10-01,Coffee Maker,Appliances,4.0,175.38,701.52,West
2025-10-01,Laptop Pro 15,Technology,2.0,1143.58,2287.16,North
2025-10-02,Coffee Maker,Appliances,1.0,185.55,185.55,North
2025-10-03,Running Shoes,Clothing,4.0,89.55,358.2,North
2025-10-03,Business Backpack,Clothing,2.0,65.76,131.52,South
2025-10-03,Wireless Headphones,Technology,1.0,142.15,142.15,North
2025-10-04,Wireless Headphones,Technology,1.0,143.44,143.44,North
2025-10-05,Filing Cabinet,Office Supplies,1.0,153.38,153.38,East
2025-10-05,4K Ultra HD Monitor,Technology,4.0,377.83,1511.32,West
2025-10-06,Executive Ergonomic Desk,Furniture,3.0,558.99,1676.97,East
2025-10-07,Business Backpack,Clothing,3.0,62.2,186.6,North
2025-10-08,Premium Notebook,Office Supplies,2.0,17.63,35.26,West
2025-10-08,Premium Notebook,Office Supplies,3.0,17.55,52.65,West
2025-10-09,Winter Jacket,Clothing,1.0,101.27,101.27,South
2025-10-09,Wireless Headphones,Technology,3.0,137.8,413.4,East
2025-10-10,Smartphone Ultra,Technology,3.0,870.2,2610.6,North
2025-10-10,Laptop Pro 15,Technology,1.0,1215.17,1215.17,North
2025-10-11,Conference Room Table,Furniture,2.0,770.67,1541.34,South
2025-10-11,Office Chair Pro,Furniture,3.0,296.37,889.11,South
2025-10-11,Filing Cabinet,Office Supplies,1.0,146.96,146.96,North
2025-10-12,Laptop Pro 15,Technology,2.0,1293.28,2586.56,North
2025-10-12,Printer Laser X,Office Supplies,1.0,298.44,298.44,North
2025-10-13,Winter Jacket,Clothing,2.0,118.3,236.6,West
2025-10-13,Laptop Pro 15,Technology,2.0,1128.99,2257.98,East
2025-10-14,Coffee Maker,Appliances,2.0,182.96,365.92,West
2025-10-15,Printer Laser X,Office Supplies,1.0,302.87,302.87,East
2025-10-15,Business Backpack,Clothing,2.0,62.94,125.88,East
2025-10-15,Formal Shirt,Clothing,1.0,42.82,42.82,South
2025-10-15,Smartphone Ultra,Technology,2.0,802.33,1604.66,South
2025-10-16,Smartphone Ultra,Technology,5.0,874.17,4370.85,East
2025-10-16,Smartphone Ultra,Technology,1.0,917.2,917.2,North
2025-10-16,Conference Room Table,Furniture,3.0,788.44,2365.32,East
2025-10-16,Wireless Headphones,Technology,3.0,145.84,437.52,South
2025-10-16,Smartphone Ultra,Technology,4.0,917.53,3670.12,East
2025-10-17,Printer Laser X,Office Supplies,2.0,324.05,648.1,West
2025-10-17,Business Backpack,Clothing,3.0,62.77,188.31,North
2025-10-17,Wireless Headphones,Technology,1.0,131.02,131.02,West
2025-10-17,Office Chair Pro,Furniture,1.0,258.59,258.59,North
2025-10-17,Premium Notebook,Office Supplies,3.0,18.39,55.17,South
2025-10-18,Formal Shirt,Clothing,2.0,41.62,83.24,East
2025-10-18,Office Chair Pro,Furniture,4.0,263.09,1052.36,North
2025-10-18,Conference Room Table,Furniture,3.0,737.9,2213.7,North
2025-10-18,Office Chair Pro,Furniture,2.0,264.3,528.6,East
2025-10-18,Running Shoes,Clothing,4.0,95.16,380.64,East
2025-10-19,Running Shoes,Clothing,3.0,92.98,278.94,North
2025-10-19,Smartphone Ultra,Technology,4.0,844.64,3378.56,East
2025-10-19,Laptop Pro 15,Technology,1.0,1146.28,1146.28,West
2025-10-20,Office Chair Pro,Furniture,2.0,286.88,573.76,East
2025-10-20,4K Ultra HD Monitor,Technology,2.0,339.39,678.78,North
2025-10-20,Smartphone Ultra,Technology,2.0,833.71,1667.42,North
2025-10-21,Coffee Maker,Appliances,4.0,166.14,664.56,North
2025-10-21,Smartphone Ultra,Technology,1.0,847.18,847.18,East
2025-10-21,4K Ultra HD Monitor,Technology,1.0,365.47,365.47,East
2025-10-21,Office Chair Pro,Furniture,1.0,293.56,293.56,North
2025-10-21,Wireless Headphones,Technology,3.0,149.81,449.43,East
2025-10-21,Running Shoes,Clothing,4.0,98.76,395.04,West
2025-10-22,Wireless Headphones,Technology,1.0,137.66,137.66,West
2025-10-23,Conference Room Table,Furniture,1.0,819.35,819.35,North
2025-10-23,Filing Cabinet,Office Supplies,1.0,157.02,157.02,North
2025-10-23,Office Chair Pro,Furniture,1.0,283.93,283.93,South
2025-10-23,Business Backpack,Clothing,1.0,66.23,66.23,West
2025-10-24,Winter Jacket,Clothing,2.0,112.55,225.1,East
2025-10-24,Laptop Pro 15,Technology,5.0,1270.99,6354.95,West
2025-10-24,Laptop Pro 15,Technology,4.0,1243.14,4972.56,South
2025-10-24,Premium Notebook,Office Supplies,1.0,16.9,16.9,East
2025-10-24,4K Ultra HD Monitor,Technology,1.0,366.31,366.31,South
2025-10-24,Premium Notebook,Office Supplies,1.0,17.06,17.06,West
2025-10-24,Wireless Headphones,Technology,3.0,136.96,410.88,North
2025-10-24,Premium Notebook,Office Supplies,5.0,17.48,87.4,East
2025-10-25,Laptop Pro 15,Technology,1.0,1208.0,1208.0,South
2025-10-25,Smartphone Ultra,Technology,2.0,811.96,1623.92,South
2025-10-25,Filing Cabinet,Office Supplies,1.0,148.72,148.72,North
2025-10-26,Business Backpack,Clothing,4.0,61.35,245.4,South
2025-10-26,Printer Laser X,Office Supplies,1.0,304.88,304.88,East
2025-10-26,Wireless Headphones,Technology,2.0,131.7,263.4,North
2025-10-26,Filing Cabinet,Office Supplies,2.0,158.93,317.86,East
2025-10-26,Premium Notebook,Office Supplies,1.0,17.3,17.3,West
2025-10-26,Coffee Maker,Appliances,3.0,190.74,572.22,West
2025-10-26,Filing Cabinet,Office Supplies,2.0,145.86,291.72,South
2025-10-27,Premium Notebook,Office Supplies,5.0,17.75,88.75,South
2025-10-27,4K Ultra HD Monitor,Technology,5.0,382.92,1914.6,North
2025-10-27,Conference Room Table,Furniture,5.0,826.21,4131.05,North
2025-10-28,Office Chair Pro,Furniture,1.0,289.75,289.75,East
2025-10-28,Laptop Pro 15,Technology,1.0,1293.8,1293.8,East
2025-10-29,Formal Shirt,Clothing,1.0,46.25,46.25,South
2025-10-29,Winter Jacket,Clothing,4.0,112.67,450.68,South
2025-10-29,Office Chair Pro,Furniture,1.0,270.7,270.7,West
2025-10-29,Formal Shirt,Clothing,1.0,48.23,48.23,East
2025-10-29,4K Ultra HD Monitor,Technology,1.0,381.16,381.16,East
2025-10-30,4K Ultra HD Monitor,Technology,2.0,333.17,666.34,North
2025-10-30,4K Ultra HD Monitor,Technology,5.0,386.64,1933.2,West
2025-10-30,Business Backpack,Clothing,3.0,66.95,200.85,North
2025-10-30,Smartphone Ultra,Technology,1.0,852.48,852.48,South
2025-10-31,Laptop Pro 15,Technology,5.0,1227.79,6138.95,West
2025-10-31,Wireless Headphones,Technology,3.0,150.54,451.62,East
2025-10-31,Laptop Pro 15,Technology,2.0,1120.63,2241.26,North
2025-10-31,Conference Room Table,Furniture,2.0,746.52,1493.04,South
2025-11-01,Printer Laser X,Office Supplies,2.0,337.07,674.14,North
2025-11-02,Executive Ergonomic Desk,Furniture,1.0,595.39,595.39,South
2025-11-02,Wireless Headphones,Technology,1.0,135.99,135.99,West
2025-11-02,Executive Ergonomic Desk,Furniture,1.0,587.57,587.57,West
2025-11-03,Office Chair Pro,Furniture,2.0,297.79,595.58,North
2025-11-03,Executive Ergonomic Desk,Furniture,4.0,528.29,2113.16,East
2025-11-04,Conference Room Table,Furniture,6.0,848.46,5090.76,North
